user_id,event_date,country,segment,device,acquisition_channel,primary_feature_used,experiment_group,DAU,WAU,MAU,stickiness_ratio,conversion_rate,d1_retention,d7_retention,d30_retention,churn_rate,revenue_per_user,session_frequency,activation_rate,feature_adoption_rate,engagement_score,engagement_band
USR-100826,2025-12-09,USA,Enterprise,Tablet,Organic,AI Assistant,Control,1853,4679,38372,0.0483,0.3475,0.7381,0.6041,0.4573,0.6523,31.05,8.11,0.5273,0.5388,83,High
USR-100827,2025-01-22,UK,Free,Tablet,Email,Recommendations,Control,5155,8882,24829,0.2076,0.206,0.7412,0.5449,0.3885,0.6573,41.46,5.18,0.6803,0.6521,40,Low
USR-100828,2025-09-17,Canada,Free,Mobile,Referral,Recommendations,Variant A,5082,8708,23819,0.2134,0.3323,0.7124,0.5859,0.4936,0.5467,53.48,4.67,0.7134,0.3873,71,Medium
USR-100829,2025-01-04,Canada,Free,Desktop,Email,Recommendations,Variant B,3009,12769,40137,0.075,0.2939,0.8388,0.6616,0.5239,0.5303,32.85,6.39,0.5034,0.7557,61,Medium
USR-100830,2025-07-04,Canada,Free,Desktop,Referral,Recommendations,Variant A,6156,12177,27112,0.2271,0.1868,0.6999,0.525,0.4039,0.6881,47.67,5.23,0.6103,0.4913,92,High
USR-100831,2025-08-23,Canada,Free,Tablet,Social,Search,Variant A,7982,18438,47147,0.1693,0.2985,0.7493,0.6214,0.4841,0.6213,44.98,4.62,0.6256,0.6606,28,Low
USR-100832,2025-02-13,USA,Premium,Mobile,Paid Search,AI Assistant,Variant A,3771,10928,42250,0.0893,0.2311,0.7354,0.4682,0.3412,0.6817,35.38,8.52,0.5867,0.5226,46,Low
USR-100833,2025-01-30,India,Premium,Tablet,Email,Checkout,Variant A,6174,16690,41070,0.1503,0.2659,0.6984,0.4789,0.3483,0.7534,42.49,6.9,0.7348,0.2873,78,High
USR-100834,2025-01-05,Germany,Premium,Tablet,Paid Search,AI Assistant,Variant B,7774,14357,53946,0.1441,0.1942,0.8186,0.5519,0.4585,0.6287,22.23,2.67,0.6429,0.3732,43,Low
USR-100835,2025-11-16,UK,Free,Mobile,Social,Checkout,Control,7458,16702,44328,0.1682,0.235,0.7363,0.5652,0.4042,0.6848,51.24,7.03,0.5595,0.5353,76,High
USR-100836,2025-07-19,Canada,Free,Tablet,Social,Checkout,Variant A,6940,11004,50113,0.1385,0.2985,0.7084,0.4315,0.3021,0.7189,32.19,3.77,0.5499,0.6008,94,High
USR-100837,2025-09-24,India,Premium,Mobile,Email,Recommendations,Variant B,3791,8412,14946,0.2536,0.252,0.7716,0.5056,0.3475,0.748,60.51,7.5,0.7177,0.7966,28,Low
USR-100838,2025-09-16,India,Premium,Mobile,Organic,Search,Variant B,1904,4886,34329,0.0555,0.2746,0.7419,0.5047,0.347,0.7602,69.41,0.57,0.5929,0.7679,58,Medium
USR-100839,2025-08-18,Canada,Enterprise,Tablet,Social,AI Assistant,Variant A,3440,14818,20159,0.1706,0.309,0.8939,0.7678,0.6263,0.4765,42.35,3.28,0.5174,0.6284,83,High
USR-100840,2025-11-01,India,Enterprise,Mobile,Referral,AI Assistant,Variant B,2915,10654,35262,0.0827,0.1918,0.7081,0.5607,0.4139,0.667,28.24,5.61,0.5906,0.7096,61,Medium
USR-100841,2025-05-07,UK,Premium,Mobile,Paid Search,Recommendations,Control,1862,9233,48079,0.0387,0.2406,0.6244,0.442,0.2756,0.8373,48.73,4.5,0.6469,0.3516,99,High
USR-100842,2025-07-30,Germany,Free,Desktop,Organic,Checkout,Control,1671,5182,14257,0.1172,0.2999,0.7067,0.5858,0.4493,0.6046,53.66,2.87,0.6363,0.7386,79,High
USR-100843,2025-12-13,India,Premium,Tablet,Referral,Recommendations,Variant A,5311,13909,52918,0.1004,0.2375,0.7804,0.5773,0.4522,0.569,65.34,6.37,0.7329,0.6696,75,High
USR-100844,2025-12-19,Canada,Premium,Tablet,Referral,Messaging,Variant B,5010,13840,29512,0.1698,0.2244,0.747,0.6084,0.4688,0.5787,36.15,3.86,0.4557,0.6718,43,Low
USR-100845,2025-12-27,Germany,Free,Tablet,Paid Search,AI Assistant,Variant A,5204,15873,28610,0.1819,0.3038,0.8205,0.6472,0.4917,0.5932,49.21,8.7,0.6547,0.5565,52,Medium
USR-100846,2025-07-09,UK,Enterprise,Desktop,Organic,AI Assistant,Control,1972,13828,45607,0.0432,0.2771,0.8146,0.6543,0.5539,0.5001,11.75,4.83,0.5088,0.5885,39,Low
USR-100847,2025-03-20,UK,Premium,Mobile,Paid Search,Messaging,Variant A,1964,10050,35033,0.0561,0.3485,0.752,0.5622,0.4192,0.6349,47.45,2.28,0.8269,0.5704,72,Medium
USR-100848,2025-10-29,Canada,Enterprise,Desktop,Organic,Search,Control,4455,7252,32251,0.1381,0.2161,0.6556,0.5222,0.437,0.6083,20.39,6.69,0.6065,0.7431,61,Medium
USR-100849,2025-10-08,India,Premium,Tablet,Referral,Checkout,Variant A,3856,6962,14890,0.259,0.2688,0.6241,0.443,0.3066,0.7249,56.4,3.59,0.6949,0.515,78,High
USR-100850,2025-07-13,Germany,Premium,Tablet,Referral,Messaging,Variant B,4893,16816,30519,0.1603,0.3477,0.7181,0.5809,0.4163,0.6773,31.49,4.56,0.5861,0.3321,42,Low
USR-100851,2025-06-16,UK,Enterprise,Mobile,Referral,Checkout,Variant A,1731,10442,40819,0.0424,0.2558,0.717,0.5056,0.3303,0.7414,40.71,7.43,0.6041,0.5523,54,Medium
USR-100852,2025-11-27,UK,Enterprise,Tablet,Organic,AI Assistant,Variant B,1725,6438,13063,0.1321,0.2896,0.746,0.4885,0.3857,0.6563,43.75,6.1,0.6181,0.2082,98,High
USR-100853,2025-02-13,Canada,Premium,Tablet,Organic,Search,Variant B,2576,13453,21918,0.1175,0.1774,0.7257,0.5249,0.4419,0.5913,42.34,6.01,0.6572,0.1822,97,High
USR-100854,2025-12-04,Canada,Enterprise,Tablet,Referral,Search,Control,5356,10300,16543,0.3238,0.3283,0.6957,0.4502,0.2939,0.7984,29.54,3.33,0.4472,0.5256,60,Medium
USR-100855,2025-10-01,Germany,Free,Desktop,Referral,Messaging,Control,5971,13220,44552,0.134,0.2211,0.8097,0.6676,0.5477,0.5703,45.67,2.92,0.5506,0.5626,100,High
USR-100856,2025-08-01,USA,Free,Mobile,Social,Messaging,Variant A,1197,11846,37645,0.0318,0.3549,0.7332,0.5311,0.3639,0.685,54.61,1.98,0.5589,0.7392,73,Medium
USR-100857,2025-05-27,UK,Premium,Tablet,Paid Search,Search,Control,2179,7171,28919,0.0753,0.225,0.7649,0.5983,0.5038,0.5973,48.22,3.62,0.6134,0.683,36,Low
USR-100858,2025-11-11,Germany,Free,Desktop,Paid Search,Recommendations,Variant A,3664,8637,15417,0.2377,0.1567,0.8673,0.6952,0.5676,0.5127,67.23,4.48,0.5913,0.7095,32,Low
USR-100859,2025-06-15,Canada,Enterprise,Tablet,Paid Search,Recommendations,Control,3112,11264,24191,0.1286,0.2555,0.7697,0.5535,0.4025,0.7126,49.39,3.77,0.4705,0.6035,31,Low
USR-100860,2025-09-18,USA,Premium,Desktop,Social,Recommendations,Variant A,7163,17427,47661,0.1503,0.2741,0.8294,0.6036,0.4913,0.5768,18.71,8.09,0.7492,0.5928,39,Low
USR-100861,2025-02-03,UK,Enterprise,Tablet,Organic,Messaging,Control,4966,7439,39144,0.1269,0.1715,0.6748,0.4897,0.3688,0.7056,35.14,10.5,0.609,0.4119,54,Medium
USR-100862,2025-10-12,Germany,Free,Tablet,Social,Messaging,Variant A,6337,10394,35357,0.1792,0.2571,0.737,0.4678,0.3273,0.7586,49.32,4.87,0.711,0.677,97,High
USR-100863,2025-03-14,Germany,Enterprise,Desktop,Organic,Search,Variant B,4058,14912,30934,0.1312,0.2802,0.7331,0.4818,0.3164,0.7208,24.94,3.51,0.6651,0.5135,56,Medium
USR-100864,2025-08-26,Germany,Premium,Tablet,Email,Recommendations,Control,7794,14533,30502,0.2555,0.2173,0.7014,0.5443,0.3845,0.6918,37.85,5.07,0.5352,0.5465,25,Low
USR-100865,2025-06-29,Canada,Enterprise,Tablet,Social,Search,Control,7901,13386,51830,0.1524,0.3195,0.8022,0.5669,0.4141,0.6059,48.07,8.29,0.6034,0.6773,61,Medium
USR-100866,2025-06-03,India,Premium,Desktop,Paid Search,AI Assistant,Variant B,1734,10210,23269,0.0745,0.2308,0.8871,0.6178,0.5302,0.5399,52.27,6.31,0.6767,0.6054,42,Low
USR-100867,2025-09-16,Germany,Premium,Mobile,Email,Checkout,Variant B,7570,14785,42239,0.1792,0.2438,0.736,0.5633,0.4296,0.6815,40.56,3.78,0.4726,0.6154,58,Medium
USR-100868,2025-04-18,Canada,Enterprise,Mobile,Social,Recommendations,Variant B,4766,16588,43113,0.1105,0.3052,0.7265,0.5451,0.3914,0.6762,61.61,4.64,0.6035,0.5766,27,Low
USR-100869,2025-01-03,Germany,Premium,Tablet,Organic,Search,Variant B,1078,5921,37998,0.0284,0.2596,0.6832,0.4528,0.3393,0.7502,53.05,6.98,0.6791,0.5777,96,High
USR-100870,2025-10-03,India,Premium,Desktop,Paid Search,Search,Variant A,1253,10546,23634,0.053,0.1123,0.7015,0.5496,0.4388,0.5854,19.44,6.4,0.6923,0.4684,70,Medium
USR-100871,2025-03-05,Canada,Enterprise,Mobile,Email,Checkout,Control,4790,12859,30506,0.157,0.2026,0.6939,0.5469,0.3894,0.6436,44.39,0.02,0.6917,0.7955,81,High
USR-100872,2025-04-09,UK,Free,Desktop,Referral,AI Assistant,Variant A,1737,8704,28197,0.0616,0.2075,0.6817,0.5383,0.4294,0.6216,67.21,5.67,0.7273,0.4609,54,Medium
USR-100873,2025-04-18,India,Enterprise,Desktop,Paid Search,AI Assistant,Variant A,1058,6270,37227,0.0284,0.1974,0.6813,0.4747,0.3923,0.6357,46.89,5.0,0.5736,0.6167,39,Low
USR-100874,2025-04-10,Canada,Enterprise,Mobile,Paid Search,Checkout,Variant B,6405,17673,34176,0.1874,0.2837,0.7825,0.5647,0.4027,0.6577,38.92,2.6,0.7527,0.9209,33,Low
USR-100875,2025-10-19,USA,Enterprise,Tablet,Social,AI Assistant,Variant B,2867,13437,36415,0.0787,0.291,0.7454,0.481,0.3134,0.7867,37.49,2.25,0.6114,0.7616,49,Low
USR-100876,2025-05-10,USA,Premium,Desktop,Referral,Checkout,Variant A,6576,17752,52500,0.1253,0.23,0.7647,0.6043,0.4511,0.5854,19.88,3.81,0.716,0.4368,25,Low
USR-100877,2025-03-04,India,Free,Tablet,Paid Search,Search,Variant A,6571,17062,52640,0.1248,0.3031,0.6162,0.4802,0.3197,0.7373,56.36,6.67,0.6345,0.5453,88,High
USR-100878,2025-05-23,Germany,Free,Desktop,Organic,AI Assistant,Control,4441,15164,49580,0.0896,0.2004,0.8566,0.7074,0.5332,0.5623,29.36,3.31,0.6577,0.7215,65,Medium
USR-100879,2025-01-13,Canada,Free,Desktop,Email,Search,Control,7041,12737,45512,0.1547,0.2432,0.8314,0.5968,0.4782,0.5629,40.92,5.3,0.5785,0.2936,34,Low
USR-100880,2025-11-17,USA,Enterprise,Tablet,Email,Checkout,Variant A,6122,9706,16532,0.3703,0.2835,0.8583,0.6034,0.4472,0.5786,43.24,6.73,0.6777,0.5287,86,High
USR-100881,2025-05-07,UK,Enterprise,Mobile,Organic,AI Assistant,Control,1883,11642,32263,0.0584,0.2866,0.7674,0.6214,0.456,0.6327,55.96,5.33,0.5054,0.5282,68,Medium
USR-100882,2025-11-14,USA,Free,Mobile,Referral,Checkout,Control,4592,8159,42417,0.1083,0.2622,0.6299,0.4249,0.2643,0.8348,57.7,5.89,0.6753,0.4212,99,High
USR-100883,2025-12-22,UK,Enterprise,Tablet,Referral,Search,Control,1532,5621,14684,0.1043,0.3092,0.7258,0.5581,0.4769,0.5732,11.75,7.21,0.6942,0.5946,81,High
USR-100884,2025-02-22,Germany,Free,Tablet,Referral,Messaging,Variant A,6550,9464,17885,0.3662,0.2487,0.764,0.5701,0.4352,0.6797,27.21,7.64,0.5383,0.1253,62,Medium
USR-100885,2025-11-03,Germany,Enterprise,Tablet,Organic,Checkout,Variant A,7450,9623,44337,0.168,0.2857,0.634,0.4659,0.3692,0.6915,40.83,2.55,0.6132,0.3666,74,Medium
USR-100886,2025-11-30,India,Free,Mobile,Organic,Search,Variant A,6535,8960,43718,0.1495,0.2831,0.6845,0.4439,0.3529,0.7139,40.23,4.02,0.6261,0.3227,91,High
USR-100887,2025-11-01,India,Premium,Desktop,Referral,Recommendations,Control,6843,9949,27637,0.2476,0.3004,0.742,0.5341,0.3958,0.6644,48.87,4.38,0.709,0.5418,98,High
USR-100888,2025-11-14,USA,Free,Desktop,Social,Recommendations,Control,4642,9688,30623,0.1516,0.2371,0.7685,0.5363,0.4272,0.6225,52.66,3.59,0.5443,0.6606,42,Low
USR-100889,2025-09-20,Canada,Free,Desktop,Email,AI Assistant,Variant B,6338,14199,39593,0.1601,0.2474,0.7172,0.5364,0.4088,0.6157,21.47,3.24,0.7789,0.4509,99,High
USR-100890,2025-06-25,Canada,Free,Mobile,Social,AI Assistant,Variant B,3384,11426,16955,0.1996,0.2438,0.718,0.4605,0.3549,0.7031,43.15,6.62,0.7131,0.4134,91,High
USR-100891,2025-01-28,Canada,Free,Desktop,Paid Search,Recommendations,Variant B,4457,12090,29896,0.1491,0.3283,0.7366,0.4639,0.2913,0.8196,6.56,5.53,0.7635,0.527,50,Medium
USR-100892,2025-12-22,UK,Enterprise,Desktop,Referral,Checkout,Variant B,6667,16324,43025,0.155,0.2487,0.7577,0.4908,0.3293,0.7886,32.96,6.26,0.6762,0.3532,99,High
USR-100893,2025-03-25,USA,Enterprise,Mobile,Paid Search,Recommendations,Control,1858,11301,19066,0.0975,0.2611,0.6033,0.4764,0.3616,0.6763,30.77,8.81,0.3881,0.5531,88,High
USR-100894,2025-11-16,Germany,Free,Desktop,Paid Search,Search,Variant B,2746,8662,45168,0.0608,0.3463,0.7473,0.5382,0.3653,0.6925,25.81,5.07,0.4875,0.6982,67,Medium
USR-100895,2025-07-05,USA,Free,Desktop,Referral,Messaging,Variant B,1081,4289,32743,0.033,0.268,0.6668,0.4616,0.374,0.7158,21.52,6.0,0.7526,0.5429,28,Low
USR-100896,2025-11-20,Canada,Premium,Mobile,Paid Search,Checkout,Control,5797,13693,21570,0.2688,0.1411,0.7802,0.6086,0.4676,0.6463,30.37,5.57,0.6882,0.5652,28,Low
USR-100897,2025-03-31,USA,Free,Desktop,Organic,Search,Control,3783,14868,35987,0.1051,0.2507,0.7753,0.5201,0.3983,0.6658,55.65,6.25,0.617,0.514,47,Low
USR-100898,2025-12-13,UK,Premium,Mobile,Email,Checkout,Control,2124,10332,22604,0.094,0.2336,0.6755,0.4998,0.3729,0.6805,37.54,4.32,0.7212,0.7774,68,Medium
USR-100899,2025-12-05,Canada,Free,Mobile,Paid Search,AI Assistant,Control,2403,13036,46460,0.0517,0.3564,0.7428,0.5289,0.3656,0.6616,42.79,8.46,0.488,0.4069,33,Low
USR-100900,2025-07-13,Canada,Free,Tablet,Social,Messaging,Variant B,6688,14819,40656,0.1645,0.3028,0.7559,0.5565,0.394,0.6662,36.04,4.31,0.71,0.4399,79,High
USR-100901,2025-10-02,UK,Free,Tablet,Social,Recommendations,Control,3409,7843,34317,0.0993,0.2238,0.6863,0.4787,0.3842,0.6492,32.98,3.12,0.7041,0.4924,56,Medium
USR-100902,2025-04-18,India,Premium,Tablet,Social,Checkout,Control,6958,10291,46136,0.1508,0.2057,0.7418,0.5036,0.3839,0.6624,37.41,1.19,0.5129,0.4694,33,Low
USR-100903,2025-09-13,UK,Enterprise,Tablet,Referral,Recommendations,Variant B,5250,14856,31586,0.1662,0.2471,0.7367,0.4931,0.396,0.6284,54.65,6.33,0.6077,0.7846,66,Medium
USR-100904,2025-08-31,USA,Free,Mobile,Paid Search,Recommendations,Variant B,3198,14720,45996,0.0695,0.2931,0.6906,0.4586,0.354,0.7563,43.9,6.57,0.6193,0.6143,99,High
USR-100905,2025-05-01,India,Free,Desktop,Email,AI Assistant,Variant A,4243,9824,34877,0.1217,0.2475,0.6598,0.5284,0.4094,0.6848,15.98,3.41,0.6895,0.6182,79,High
USR-100906,2025-02-13,UK,Free,Tablet,Organic,Recommendations,Variant B,2100,5476,29812,0.0704,0.2536,0.7095,0.5642,0.4147,0.6159,20.59,6.83,0.6065,0.5289,81,High
USR-100907,2025-09-20,Germany,Premium,Desktop,Referral,Checkout,Variant A,6088,13599,46524,0.1309,0.2593,0.7149,0.5147,0.4025,0.6307,59.07,3.36,0.623,0.8043,82,High
USR-100908,2025-05-20,UK,Enterprise,Mobile,Email,Search,Control,4132,6536,23304,0.1773,0.1944,0.7636,0.5976,0.5014,0.5435,39.52,2.58,0.6618,0.5937,81,High
USR-100909,2025-05-31,USA,Premium,Mobile,Organic,Search,Variant B,7902,18122,56728,0.1393,0.2866,0.6714,0.4206,0.2846,0.7609,53.02,3.75,0.6872,0.6857,94,High
USR-100910,2025-02-06,UK,Premium,Desktop,Email,Messaging,Control,3951,6578,24705,0.1599,0.3526,0.7149,0.5328,0.4368,0.623,46.45,5.38,0.6111,0.4647,67,Medium
USR-100911,2025-12-28,UK,Premium,Desktop,Referral,AI Assistant,Variant A,5948,10206,32319,0.184,0.265,0.6159,0.4921,0.3808,0.7212,11.78,8.68,0.5302,0.4211,26,Low
USR-100912,2025-12-02,Canada,Free,Tablet,Paid Search,Recommendations,Variant A,1097,10830,49426,0.0222,0.3152,0.7169,0.4421,0.3182,0.7411,34.61,7.15,0.4882,0.6242,44,Low
USR-100913,2025-04-30,USA,Premium,Mobile,Referral,Recommendations,Variant A,5225,16842,52561,0.0994,0.271,0.8403,0.5909,0.4328,0.6087,50.5,6.29,0.5276,0.5074,84,High
USR-100914,2025-04-18,India,Free,Desktop,Organic,Recommendations,Control,4593,13965,20937,0.2194,0.2598,0.7375,0.5611,0.4256,0.6132,32.1,6.26,0.6013,0.3481,72,Medium
USR-100915,2025-12-04,Germany,Enterprise,Desktop,Social,Checkout,Variant A,7834,15644,42914,0.1826,0.185,0.7396,0.5761,0.4791,0.6127,34.99,7.82,0.6895,0.7153,53,Medium
USR-100916,2025-06-16,UK,Enterprise,Tablet,Social,AI Assistant,Control,5808,8188,15298,0.3797,0.235,0.7726,0.6228,0.5302,0.5036,35.17,8.01,0.6663,0.7013,42,Low
USR-100917,2025-10-21,India,Premium,Mobile,Referral,Search,Control,4202,12449,30831,0.1363,0.3404,0.7942,0.6713,0.5601,0.5237,44.23,6.65,0.6813,0.413,75,High
USR-100918,2025-06-18,USA,Enterprise,Tablet,Paid Search,Search,Control,5665,15062,40027,0.1415,0.2271,0.7997,0.6739,0.5006,0.5539,37.72,3.54,0.5516,0.6856,36,Low
USR-100919,2025-12-19,USA,Premium,Desktop,Paid Search,Messaging,Control,5942,15947,22705,0.2617,0.2147,0.6913,0.4126,0.3129,0.7647,34.54,5.77,0.7139,0.6801,48,Low
